Table with row headers in column A and column headers in row 4,,,,,,,,,,,
"CORE BASED STATISTICAL AREAS (CBSAs) AND COMBINED STATISTICAL AREAS (CSAs), ",,,,,,,,,,,
DECEMBER 2009,,,,,,,,,,,
CBSA Code,Metro Division Code,CSA Code,CBSA Title,Level of CBSA,"Status, 1=metro 2=micro",Metropolitan Division Title,CSA Title,Component Name,State,FIPS,County Status
44600,,,"Steubenville-Weirton, OH-WV",Metropolitan Statistical Area,1,,,Brooke County,West Virginia,54009,Central
44600,,,"Steubenville-Weirton, OH-WV",Metropolitan Statistical Area,1,,,Hancock County,West Virginia,54029,Central
44620,,,"Stevens Point, WI",Micropolitan Statistical Area,2,,,Portage County,Wisconsin,55097,Central
44660,,,"Stillwater, OK",Micropolitan Statistical Area,2,,,Payne County,Oklahoma,40119,Central
44700,,,"Stockton, CA",Metropolitan Statistical Area,1,,,San Joaquin County,California,06077,Central
44740,,,"Storm Lake, IA",Micropolitan Statistical Area,2,,,Buena Vista County,Iowa,19021,Central
44780,,,"Sturgis, MI",Micropolitan Statistical Area,2,,,St. Joseph County,Michigan,26149,Central
44860,,,"Sulphur Springs, TX",Micropolitan Statistical Area,2,,,Hopkins County,Texas,48223,Central
44900,,,"Summerville, GA",Micropolitan Statistical Area,2,,,Chattooga County,Georgia,13055,Central
44940,,,"Sumter, SC",Metropolitan Statistical Area,1,,,Sumter County,South Carolina,45085,Central
44980,,526,"Sunbury, PA",Micropolitan Statistical Area,2,,"Sunbury-Lewisburg-Selinsgrove, PA",Northumberland County,Pennsylvania,42097,Central
45000,,,"Susanville, CA",Micropolitan Statistical Area,2,,,Lassen County,California,06035,Central
45020,,,"Sweetwater, TX",Micropolitan Statistical Area,2,,,Nolan County,Texas,48353,Central
45060,,532,"Syracuse, NY",Metropolitan Statistical Area,1,,"Syracuse-Auburn, NY",Madison County,New York,36053,Outlying
45060,,532,"Syracuse, NY",Metropolitan Statistical Area,1,,"Syracuse-Auburn, NY",Onondaga County,New York,36067,Central
45060,,532,"Syracuse, NY",Metropolitan Statistical Area,1,,"Syracuse-Auburn, NY",Oswego County,New York,36075,Outlying
45140,,,"Tahlequah, OK",Micropolitan Statistical Area,2,,,Cherokee County,Oklahoma,40021,Central
45180,,,"Talladega-Sylacauga, AL",Micropolitan Statistical Area,2,,,Talladega County,Alabama,01121,Central
45220,,,"Tallahassee, FL",Metropolitan Statistical Area,1,,,Gadsden County,Florida,12039,Outlying
45220,,,"Tallahassee, FL",Metropolitan Statistical Area,1,,,Jefferson County,Florida,12065,Outlying
45220,,,"Tallahassee, FL",Metropolitan Statistical Area,1,,,Leon County,Florida,12073,Central
45220,,,"Tallahassee, FL",Metropolitan Statistical Area,1,,,Wakulla County,Florida,12129,Outlying
45260,,,"Tallulah, LA",Micropolitan Statistical Area,2,,,Madison Parish,Louisiana,22065,Central
45300,,,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,1,,,Hernando County,Florida,12053,Outlying
45300,,,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,1,,,Hillsborough County,Florida,12057,Central
45300,,,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,1,,,Pasco County,Florida,12101,Central
45300,,,"Tampa-St. Petersburg-Clearwater, FL",Metropolitan Statistical Area,1,,,Pinellas County,Florida,12103,Central
45340,,,"Taos, NM",Micropolitan Statistical Area,2,,,Taos County,New Mexico,35055,Central
45380,,,"Taylorville, IL",Micropolitan Statistical Area,2,,,Christian County,Illinois,17021,Central
45460,,,"Terre Haute, IN",Metropolitan Statistical Area,1,,,Clay County,Indiana,18021,Outlying
45460,,,"Terre Haute, IN",Metropolitan Statistical Area,1,,,Sullivan County,Indiana,18153,Outlying
45460,,,"Terre Haute, IN",Metropolitan Statistical Area,1,,,Vermillion County,Indiana,18165,Outlying
45460,,,"Terre Haute, IN",Metropolitan Statistical Area,1,,,Vigo County,Indiana,18167,Central
45500,,,"Texarkana, TX-Texarkana, AR",Metropolitan Statistical Area,1,,,Miller County,Arkansas,05091,Central
45500,,,"Texarkana, TX-Texarkana, AR",Metropolitan Statistical Area,1,,,Bowie County,Texas,48037,Central
45520,,,"The Dalles, OR",Micropolitan Statistical Area,2,,,Wasco County,Oregon,41065,Central
45540,,422,"The Villages, FL",Micropolitan Statistical Area,2,,"Orlando-Deltona-Daytona Beach, FL",Sumter County,Florida,12119,Central
45580,,122,"Thomaston, GA",Micropolitan Statistical Area,2,,"Atlanta-Sandy Springs-Gainesville, GA-AL",Upson County,Georgia,13293,Central
45620,,,"Thomasville, GA",Micropolitan Statistical Area,2,,,Thomas County,Georgia,13275,Central
45640,,268,"Thomasville-Lexington, NC",Micropolitan Statistical Area,2,,"Greensboro--Winston-Salem--High Point, NC",Davidson County,North Carolina,37057,Central
45660,,248,"Tiffin, OH",Micropolitan Statistical Area,2,,"Findlay-Tiffin, OH",Seneca County,Ohio,39147,Central
45700,,,"Tifton, GA",Micropolitan Statistical Area,2,,,Tift County,Georgia,13277,Central
45740,,,"Toccoa, GA",Micropolitan Statistical Area,2,,,Stephens County,Georgia,13257,Central
45780,,534,"Toledo, OH",Metropolitan Statistical Area,1,,"Toledo-Fremont, OH",Fulton County,Ohio,39051,Outlying
45780,,534,"Toledo, OH",Metropolitan Statistical Area,1,,"Toledo-Fremont, OH",Lucas County,Ohio,39095,Central
45780,,534,"Toledo, OH",Metropolitan Statistical Area,1,,"Toledo-Fremont, OH",Ottawa County,Ohio,39123,Outlying
45780,,534,"Toledo, OH",Metropolitan Statistical Area,1,,"Toledo-Fremont, OH",Wood County,Ohio,39173,Central
45820,,,"Topeka, KS",Metropolitan Statistical Area,1,,,Jackson County,Kansas,20085,Outlying
45820,,,"Topeka, KS",Metropolitan Statistical Area,1,,,Jefferson County,Kansas,20087,Outlying
45820,,,"Topeka, KS",Metropolitan Statistical Area,1,,,Osage County,Kansas,20139,Outlying
45820,,,"Topeka, KS",Metropolitan Statistical Area,1,,,Shawnee County,Kansas,20177,Central
45820,,,"Topeka, KS",Metropolitan Statistical Area,1,,,Wabaunsee County,Kansas,20197,Outlying
45860,,408,"Torrington, CT",Micropolitan Statistical Area,2,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",Litchfield County,Connecticut,09005,Central
45900,,,"Traverse City, MI",Micropolitan Statistical Area,2,,,Benzie County,Michigan,26019,Outlying
45900,,,"Traverse City, MI",Micropolitan Statistical Area,2,,,Grand Traverse County,Michigan,26055,Central
45900,,,"Traverse City, MI",Micropolitan Statistical Area,2,,,Kalkaska County,Michigan,26079,Outlying
45900,,,"Traverse City, MI",Micropolitan Statistical Area,2,,,Leelanau County,Michigan,26089,Outlying
45940,,408,"Trenton-Ewing, NJ",Metropolitan Statistical Area,1,,"New York-Newark-Bridgeport, NY-NJ-CT-PA",Mercer County,New Jersey,34021,Central
45980,,,"Troy, AL",Micropolitan Statistical Area,2,,,Pike County,Alabama,01109,Central
46020,,472,"Truckee-Grass Valley, CA",Micropolitan Statistical Area,2,,"Sacramento--Arden-Arcade--Yuba City, CA-NV",Nevada County,California,06057,Central
46060,,,"Tucson, AZ",Metropolitan Statistical Area,1,,,Pima County,Arizona,04019,Central
46100,,,"Tullahoma, TN",Micropolitan Statistical Area,2,,,Coffee County,Tennessee,47031,Central
46100,,,"Tullahoma, TN",Micropolitan Statistical Area,2,,,Franklin County,Tennessee,47051,Outlying
46100,,,"Tullahoma, TN",Micropolitan Statistical Area,2,,,Moore County,Tennessee,47127,Outlying
46140,,538,"Tulsa, OK",Metropolitan Statistical Area,1,,"Tulsa-Bartlesville, OK",Creek County,Oklahoma,40037,Central
46140,,538,"Tulsa, OK",Metropolitan Statistical Area,1,,"Tulsa-Bartlesville, OK",Okmulgee County,Oklahoma,40111,Outlying
46140,,538,"Tulsa, OK",Metropolitan Statistical Area,1,,"Tulsa-Bartlesville, OK",Osage County,Oklahoma,40113,Central
46140,,538,"Tulsa, OK",Metropolitan Statistical Area,1,,"Tulsa-Bartlesville, OK",Pawnee County,Oklahoma,40117,Outlying
46140,,538,"Tulsa, OK",Metropolitan Statistical Area,1,,"Tulsa-Bartlesville, OK",Rogers County,Oklahoma,40131,Outlying
46140,,538,"Tulsa, OK",Metropolitan Statistical Area,1,,"Tulsa-Bartlesville, OK",Tulsa County,Oklahoma,40143,Central
46140,,538,"Tulsa, OK",Metropolitan Statistical Area,1,,"Tulsa-Bartlesville, OK",Wagoner County,Oklahoma,40145,Central
46180,,,"Tupelo, MS",Micropolitan Statistical Area,2,,,Itawamba County,Mississippi,28057,Outlying
46180,,,"Tupelo, MS",Micropolitan Statistical Area,2,,,Lee County,Mississippi,28081,Central
46180,,,"Tupelo, MS",Micropolitan Statistical Area,2,,,Pontotoc County,Mississippi,28115,Outlying
46220,,,"Tuscaloosa, AL",Metropolitan Statistical Area,1,,,Greene County,Alabama,01063,Outlying
46220,,,"Tuscaloosa, AL",Metropolitan Statistical Area,1,,,Hale County,Alabama,01065,Outlying
46220,,,"Tuscaloosa, AL",Metropolitan Statistical Area,1,,,Tuscaloosa County,Alabama,01125,Central
46260,,194,"Tuskegee, AL",Micropolitan Statistical Area,2,,"Columbus-Auburn-Opelika, GA-AL",Macon County,Alabama,01087,Central
46300,,,"Twin Falls, ID",Micropolitan Statistical Area,2,,,Jerome County,Idaho,16053,Outlying
46300,,,"Twin Falls, ID",Micropolitan Statistical Area,2,,,Twin Falls County,Idaho,16083,Central
46340,,540,"Tyler, TX",Metropolitan Statistical Area,1,,"Tyler-Jacksonville, TX",Smith County,Texas,48423,Central
46380,,,"Ukiah, CA",Micropolitan Statistical Area,2,,,Mendocino County,California,06045,Central
46420,,273,"Union, SC",Micropolitan Statistical Area,2,,"Greenville-Spartanburg-Anderson, SC",Union County,South Carolina,45087,Central
46460,,542,"Union City, TN-KY",Micropolitan Statistical Area,2,,"Union City-Martin, TN-KY",Fulton County,Kentucky,21075,Outlying
46460,,542,"Union City, TN-KY",Micropolitan Statistical Area,2,,"Union City-Martin, TN-KY",Obion County,Tennessee,47131,Central
46500,,212,"Urbana, OH",Micropolitan Statistical Area,2,,"Dayton-Springfield-Greenville, OH",Champaign County,Ohio,39021,Central
46540,,,"Utica-Rome, NY",Metropolitan Statistical Area,1,,,Herkimer County,New York,36043,Outlying
46540,,,"Utica-Rome, NY",Metropolitan Statistical Area,1,,,Oneida County,New York,36065,Central
46580,,490,"Utuado, PR",Micropolitan Statistical Area,2,,"San Juan-Caguas-Fajardo, PR",Utuado Municipio,Puerto Rico,72141,Central
46620,,,"Uvalde, TX",Micropolitan Statistical Area,2,,,Uvalde County,Texas,48463,Central
46660,,,"Valdosta, GA",Metropolitan Statistical Area,1,,,Brooks County,Georgia,13027,Outlying
46660,,,"Valdosta, GA",Metropolitan Statistical Area,1,,,Echols County,Georgia,13101,Outlying
46660,,,"Valdosta, GA",Metropolitan Statistical Area,1,,,Lanier County,Georgia,13173,Outlying
46660,,,"Valdosta, GA",Metropolitan Statistical Area,1,,,Lowndes County,Georgia,13185,Central
46700,,488,"Vallejo-Fairfield, CA",Metropolitan Statistical Area,1,,"San Jose-San Francisco-Oakland, CA",Solano County,California,06095,Central
46740,,122,"Valley, AL",Micropolitan Statistical Area,2,,"Atlanta-Sandy Springs-Gainesville, GA-AL",Chambers County,Alabama,01017,Central
46780,,338,"Van Wert, OH",Micropolitan Statistical Area,2,,"Lima-Van Wert-Wapakoneta, OH",Van Wert County,Ohio,39161,Central
46820,,512,"Vermillion, SD",Micropolitan Statistical Area,2,,"Sioux City-Vermillion, IA-NE-SD",Clay County,South Dakota,46027,Central
46860,,,"Vernal, UT",Micropolitan Statistical Area,2,,,Uintah County,Utah,49047,Central
46900,,,"Vernon, TX",Micropolitan Statistical Area,2,,,Wilbarger County,Texas,48487,Central
46980,,,"Vicksburg, MS",Micropolitan Statistical Area,2,,,Warren County,Mississippi,28149,Central
47020,,,"Victoria, TX",Metropolitan Statistical Area,1,,,Calhoun County,Texas,48057,Outlying
47020,,,"Victoria, TX",Metropolitan Statistical Area,1,,,Goliad County,Texas,48175,Outlying
47020,,,"Victoria, TX",Metropolitan Statistical Area,1,,,Victoria County,Texas,48469,Central
47080,,,"Vidalia, GA",Micropolitan Statistical Area,2,,,Montgomery County,Georgia,13209,Outlying
47080,,,"Vidalia, GA",Micropolitan Statistical Area,2,,,Toombs County,Georgia,13279,Central
47180,,,"Vincennes, IN",Micropolitan Statistical Area,2,,,Knox County,Indiana,18083,Central
47220,,428,"Vineland-Millville-Bridgeton, NJ",Metropolitan Statistical Area,1,,"Philadelphia-Camden-Vineland, PA-NJ-DE-MD",Cumberland County,New Jersey,34011,Central
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,Currituck County,North Carolina,37053,Outlying
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,Gloucester County,Virginia,51073,Central
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,Isle of Wight County,Virginia,51093,Outlying
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,James City County,Virginia,51095,Central
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,Mathews County,Virginia,51115,Outlying
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,Surry County,Virginia,51181,Outlying
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,York County,Virginia,51199,Central
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,Chesapeake city,Virginia,51550,Central
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,Hampton city,Virginia,51650,Central
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,Newport News city,Virginia,51700,Central
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,Norfolk city,Virginia,51710,Central
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,Poquoson city,Virginia,51735,Central
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,Portsmouth city,Virginia,51740,Central
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,Suffolk city,Virginia,51800,Outlying
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,Virginia Beach city,Virginia,51810,Central
47260,,,"Virginia Beach-Norfolk-Newport News, VA-NC",Metropolitan Statistical Area,1,,,Williamsburg city,Virginia,51830,Central
47300,,,"Visalia-Porterville, CA",Metropolitan Statistical Area,1,,,Tulare County,California,06107,Central
47340,,,"Wabash, IN",Micropolitan Statistical Area,2,,,Wabash County,Indiana,18169,Central
47380,,,"Waco, TX",Metropolitan Statistical Area,1,,,McLennan County,Texas,48309,Central
47420,,244,"Wahpeton, ND-MN",Micropolitan Statistical Area,2,,"Fargo-Wahpeton, ND-MN",Wilkin County,Minnesota,27167,Outlying
47420,,244,"Wahpeton, ND-MN",Micropolitan Statistical Area,2,,"Fargo-Wahpeton, ND-MN",Richland County,North Dakota,38077,Central
47460,,,"Walla Walla, WA",Micropolitan Statistical Area,2,,,Walla Walla County,Washington,53071,Central
47500,,,"Walterboro, SC",Micropolitan Statistical Area,2,,,Colleton County,South Carolina,45029,Central
47540,,338,"Wapakoneta, OH",Micropolitan Statistical Area,2,,"Lima-Van Wert-Wapakoneta, OH",Auglaize County,Ohio,39011,Central
47580,,356,"Warner Robins, GA",Metropolitan Statistical Area,1,,"Macon-Warner Robins-Fort Valley, GA",Houston County,Georgia,13153,Central
47620,,,"Warren, PA",Micropolitan Statistical Area,2,,,Warren County,Pennsylvania,42123,Central
47660,,312,"Warrensburg, MO",Micropolitan Statistical Area,2,,"Kansas City-Overland Park-Kansas City, MO-KS",Johnson County,Missouri,29101,Central
47700,,,"Warsaw, IN",Micropolitan Statistical Area,2,,,Kosciusko County,Indiana,18085,Central
47780,,,"Washington, IN",Micropolitan Statistical Area,2,,,Daviess County,Indiana,18027,Central
47820,,,"Washington, NC",Micropolitan Statistical Area,2,,,Beaufort County,North Carolina,37013,Central
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",District of Columbia,District of Columbia,11001,Central
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Calvert County,Maryland,24009,Outlying
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Charles County,Maryland,24017,Outlying
47900,13644,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Bethesda-Rockville-Frederick, MD","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Frederick County,Maryland,24021,Outlying
47900,13644,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Bethesda-Rockville-Frederick, MD","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Montgomery County,Maryland,24031,Central
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Prince George's County,Maryland,24033,Central
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Arlington County,Virginia,51013,Central
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Clarke County,Virginia,51043,Outlying
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Fairfax County,Virginia,51059,Central
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Fauquier County,Virginia,51061,Outlying
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Loudoun County,Virginia,51107,Central
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Prince William County,Virginia,51153,Central
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Spotsylvania County,Virginia,51177,Outlying
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Stafford County,Virginia,51179,Central
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Warren County,Virginia,51187,Outlying
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Alexandria city,Virginia,51510,Central
47900,47894,548,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,1,"Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington-Baltimore-Northern Virginia, DC-MD-VA-WV",Fairfax city,Virginia,51600,Central
